fixture_id,date,round,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA003012,19 Jul 26,1,Royal South Yarra,BLTC,6,1,3,0,4,1,38,20,Completed,
UA003013,19 Jul 26,1,Black Rock Navy,Black Rock Maroon,6,1,2,1,4,1,33,16,Completed,
UA003014,19 Jul 26,1,Murrumbeena,Caulfield Rec,7,0,3,0,5,0,33,13,Completed,
pending-ua003-r1-kooyong-bye,19 Jul 26,1,Kooyong,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003021,26 Jul 26,2,Caulfield Rec,Kooyong,5,2,2,1,3,2,29,25,Completed,
UA003023,26 Jul 26,2,BLTC,Black Rock Navy,5,2,2,1,3,2,27,23,Completed,
UA003024,26 Jul 26,2,Black Rock Maroon,Murrumbeena,0,7,0,3,0,5,11,32,Completed,
pending-ua003-r2-bye-royal-south-yarra,26 Jul 26,2,Bye,Royal South Yarra,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003031,2 Aug 26,3,Kooyong,Black Rock Maroon,5,2,2,1,3,2,29,18,Completed,
UA003032,2 Aug 26,3,Royal South Yarra,Caulfield Rec,7,0,3,0,5,0,33,13,Completed,
UA003034,2 Aug 26,3,Murrumbeena,BLTC,2,5,1,2,2,3,23,26,Completed,
pending-ua003-r3-black-rock-navy-bye,2 Aug 26,3,Black Rock Navy,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003043,9 Aug 26,4,Caulfield Rec,Black Rock Navy,2,5,1,2,2,3,17,25,Completed,
pending-ua003-r4-black-rock-maroon-royal-south-yarra,9 Aug 26,4,Black Rock Maroon,Royal South Yarra,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua003-r4-bltc-kooyong,9 Aug 26,4,BLTC,Kooyong,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-ua003-r4-bye-murrumbeena,9 Aug 26,4,Bye,Murrumbeena,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003051,16 Aug 26,5,Black Rock Navy,Murrumbeena,2,6,1,2,2,4,28,36,Completed,
UA003052,16 Aug 26,5,Caulfield Rec,Black Rock Maroon,5,2,2,1,3,2,25,19,Completed,
UA003054,16 Aug 26,5,Kooyong,Royal South Yarra,0,7,0,3,0,5,11,32,Completed,
pending-ua003-r5-bltc-bye,16 Aug 26,5,BLTC,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003061,23 Aug 26,6,Royal South Yarra,Black Rock Navy,2,5,1,2,2,3,21,24,Completed,
UA003062,23 Aug 26,6,Murrumbeena,Kooyong,7,0,3,0,5,0,32,6,Completed,
UA003063,23 Aug 26,6,Black Rock Maroon,BLTC,0,7,0,3,0,5,13,33,Completed,
pending-ua003-r6-bye-caulfield-rec,23 Aug 26,6,Bye,Caulfield Rec,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003071,30 Aug 26,7,Kooyong,Black Rock Navy,3,6,1,2,3,4,35,40,Completed,
UA003072,30 Aug 26,7,Royal South Yarra,Murrumbeena,5,2,2,1,3,2,27,27,Completed,
UA003073,30 Aug 26,7,Caulfield Rec,BLTC,3,5,1,2,3,3,32,31,Completed,
pending-ua003-r7-black-rock-maroon-bye,30 Aug 26,7,Black Rock Maroon,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003082,6 Sep 26,8,BLTC,Royal South Yarra,7,1,3,0,5,1,37,23,Completed,
UA003083,6 Sep 26,8,Black Rock Maroon,Black Rock Navy,0,7,0,3,0,5,8,33,Completed,
UA003084,6 Sep 26,8,Caulfield Rec,Murrumbeena,2,5,1,2,2,3,21,26,Completed,
pending-ua003-r8-bye-kooyong,6 Sep 26,8,Bye,Kooyong,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
UA003091,13 Sep 26,9,Kooyong,Caulfield Rec,2,5,1,2,2,3,21,29,Completed,
UA003093,13 Sep 26,9,Black Rock Navy,BLTC,6,2,2,1,4,2,32,23,Completed,
UA003094,13 Sep 26,9,Murrumbeena,Black Rock Maroon,7,0,3,0,5,0,32,13,Completed,
pending-ua003-r9-royal-south-yarra-bye,13 Sep 26,9,Royal South Yarra,Bye,,,,,,,,,Bye,No individual scorecard / no rubbers recorded
