fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
UA003012,19 Jul 26,1,Royal South Yarra,BLTC,No. 1,Sebastian Parmenov / Mia Ruda,Samuel Jena / Luke Chapman,Sebastian Parmenov / Mia Ruda,8-1,8,1,1,0,Completed,true,"[false, false]","[false, false]"
UA003013,19 Jul 26,1,Black Rock Navy,Black Rock Maroon,No. 1,Toby Leeds / Leo Suszko,Jakob Misso / Lorenzo Liberalli,Jakob Misso / Lorenzo Liberalli,8-9,8,9,0,1,Completed,true,"[false, false]","[true, false]"
UA003014,19 Jul 26,1,Murrumbeena,Caulfield Rec,No. 1,Phelix Ma / Lucas Yang,Perry Li / Ryan Yang,Phelix Ma / Lucas Yang,8-1,8,1,1,0,Completed,true,"[false, false]","[false, false]"
UA003021,26 Jul 26,2,Caulfield Rec,Kooyong,No. 1,Perry Li / Aarin Trikannad,Liam Tesmer / Freddie Tulloch,Perry Li / Aarin Trikannad,9-7,9,7,1,0,Completed,true,"[false, false]","[false, false]"
UA003023,26 Jul 26,2,BLTC,Black Rock Navy,No. 1,Samuel Jena / Kewen Zheng,Toby Leeds / Evan Yu,Samuel Jena / Kewen Zheng,8-6,8,6,1,0,Completed,true,"[false, false]","[false, false]"
UA003024,26 Jul 26,2,Black Rock Maroon,Murrumbeena,No. 1,Lorenzo Liberalli / Tilly Sowunmi,Sebastian Chow / Lucas Yang,Sebastian Chow / Lucas Yang,3-8,3,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003031,02 Aug 26,3,Kooyong,Black Rock Maroon,No. 1,Liam Tesmer / Jihoo Kim,Lorenzo Liberalli / Evelyn Evdokimov,Liam Tesmer / Jihoo Kim,8-0,8,0,1,0,Completed,true,"[false, false]","[false, true]"
UA003032,02 Aug 26,3,Royal South Yarra,Caulfield Rec,No. 1,Boston Moran / Will Steedman,Ryan Yang / Aarin Trikannad,Boston Moran / Will Steedman,8-0,8,0,1,0,Completed,true,"[false, false]","[false, false]"
UA003034,02 Aug 26,3,Murrumbeena,BLTC,No. 1,Phelix Ma / Jayden Lin,Samuel Jena / Kewen Zheng,Samuel Jena / Kewen Zheng,8-9,8,9,0,1,Completed,true,"[false, false]","[false, false]"
UA003043,09 Aug 26,4,Caulfield Rec,Black Rock Navy,No. 1,Ryan Yang / Aarin Trikannad,Leo Suszko / Evan Yu,Leo Suszko / Evan Yu,2-8,2,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003051,16 Aug 26,5,Black Rock Navy,Murrumbeena,No. 1,Toby Leeds / Evan Yu,Lucas Yang / Jayden Lin,Lucas Yang / Jayden Lin,4-8,4,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003052,16 Aug 26,5,Caulfield Rec,Black Rock Maroon,No. 1,Perry Li / Aarin Trikannad,Lorenzo Liberalli / Tilly Sowunmi,Perry Li / Aarin Trikannad,8-4,8,4,1,0,Completed,true,"[false, false]","[false, false]"
UA003054,16 Aug 26,5,Kooyong,Royal South Yarra,No. 1,Liam Tesmer / Freddie Tulloch,Sebastian Parmenov / Max Shepherd,Sebastian Parmenov / Max Shepherd,2-8,2,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003061,23 Aug 26,6,Royal South Yarra,Black Rock Navy,No. 1,Sebastian Parmenov / Will Steedman,Toby Leeds / Leo Suszko,Toby Leeds / Leo Suszko,0-8,0,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003062,23 Aug 26,6,Murrumbeena,Kooyong,No. 1,Phelix Ma / Jayden Lin,Freddie Tulloch / Jihoo Kim,Phelix Ma / Jayden Lin,8-1,8,1,1,0,Completed,true,"[false, false]","[false, false]"
UA003063,23 Aug 26,6,Black Rock Maroon,BLTC,No. 1,Jakob Misso / Joshua Gilham,Kewen Zheng / Luke Chapman,Kewen Zheng / Luke Chapman,2-8,2,8,0,1,Completed,true,"[true, true]","[false, false]"
UA003071,30 Aug 26,7,Kooyong,Black Rock Navy,No. 1,Freddie Tulloch / Jihoo Kim,Leo Suszko / Evan Yu,Leo Suszko / Evan Yu,3-8,3,8,0,1,Completed,true,"[false, false]","[false, false]"
UA003072,30 Aug 26,7,Royal South Yarra,Murrumbeena,No. 1,Will Steedman / Otto Britton,Lucas Yang / Jayden Lin,Will Steedman / Otto Britton,8-4,8,4,1,0,Completed,true,"[false, true]","[false, false]"
UA003073,30 Aug 26,7,Caulfield Rec,BLTC,No. 1,Elvis Cui / Ryan Yang,Kewen Zheng / Luke Chapman,Kewen Zheng / Luke Chapman,6-8,6,8,0,1,Completed,true,"[true, false]","[false, false]"
UA003082,06 Sep 26,8,BLTC,Royal South Yarra,No. 1,Kewen Zheng / Luke Chapman,Max Shepherd / Mia Ruda,Kewen Zheng / Luke Chapman,8-6,8,6,1,0,Completed,true,"[false, false]","[false, false]"
UA003083,06 Sep 26,8,Black Rock Maroon,Black Rock Navy,No. 1,Lorenzo Liberalli / Tilly Sowunmi,Toby Leeds / Evan Yu,Toby Leeds / Evan Yu,0-8,0,8,0,1,Completed,true,"[false, false]","[false, false]"
