fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA003011,21 Jul 18,1,Carmelite 1,Kooyong MLC1,No. 1,Nikito Prestov / Charlie Wolfe,Koroush Raissi / Cooper Gardy,Koroush Raissi / Cooper Gardy,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003011,21 Jul 18,1,Carmelite 1,Kooyong MLC1,No. 2,Jet McKenzie / Orlando Van Bibra Falso,Thomas Keller / Jack Jarman,Thomas Keller / Jack Jarman,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003012,21 Jul 18,1,Carmelite 2,Carmelite 3,No. 1,Sidney McRaeDonovan / Arley Wilson,Bo Browne / Oscar Moore,Sidney McRaeDonovan / Arley Wilson,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003012,21 Jul 18,1,Carmelite 2,Carmelite 3,No. 2,Nick Leigh / Thomas Tisdall,Jack Wills / Jack McKeefry,Nick Leigh / Thomas Tisdall,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003013,21 Jul 18,1,Kooyong MLC2,Kooyong MLC3,No. 1,Anders Randazzo / Edwin McKeon,Yasmin Spyrou / Annabelle Hudson,Anders Randazzo / Edwin McKeon,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA003013,21 Jul 18,1,Kooyong MLC2,Kooyong MLC3,No. 2,Jack Handbury / Will Bailleu,Charlotte Stern / Phoebe Keilar,Jack Handbury / Will Bailleu,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003022,28 Jul 18,2,Kooyong MLC1,Carmelite 2,No. 1,Cooper Gardy / Jack Jarman,Sidney McRaeDonovan / Thomas Tisdall,Sidney McRaeDonovan / Thomas Tisdall,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003022,28 Jul 18,2,Kooyong MLC1,Carmelite 2,No. 2,Thomas Earle / Oscar Cheetham,Ashton Arms / Will De Zoete,Thomas Earle / Oscar Cheetham,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA003023,28 Jul 18,2,Carmelite 3,Kooyong MLC2,No. 1,Bo Browne / Jack McKeefry,Anders Randazzo / Donny McOmish,Bo Browne / Jack McKeefry,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003023,28 Jul 18,2,Carmelite 3,Kooyong MLC2,No. 2,Oscar Moore / Harry Williams,Lachlan Jones / Mikhail Kouzionis,Lachlan Jones / Mikhail Kouzionis,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003024,28 Jul 18,2,Kooyong MLC3,Port Melbourne,No. 1,Annabelle Hudson / Chang Megan,Eva Levashova / Maddie Brown,Eva Levashova / Maddie Brown,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003024,28 Jul 18,2,Kooyong MLC3,Port Melbourne,No. 2,Constance Meehan / Agatha Meehan,Max Fergie / Harrison Hughes,Max Fergie / Harrison Hughes,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003031,04 Aug 18,3,Carmelite 1,Kooyong MLC3,No. 1,Leon Katelis / Nikito Prestov,Yasmin Spyrou / Annabelle Hudson,Leon Katelis / Nikito Prestov,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA003031,04 Aug 18,3,Carmelite 1,Kooyong MLC3,No. 2,Jet McKenzie / [Unnamed player — TROLS AA003031 home code 4],Phoebe Keilar / Wanni Goodwin,Jet McKenzie / [Unnamed player — TROLS AA003031 home code 4],6-4,6,4,1,0,Completed,false,"[false, false]","[false, false]"
AA003033,04 Aug 18,3,Kooyong MLC2,Kooyong MLC1,No. 1,Anders Randazzo / Edwin McKeon,Koroush Raissi / Jack Jarman,Anders Randazzo / Edwin McKeon,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA003033,04 Aug 18,3,Kooyong MLC2,Kooyong MLC1,No. 2,Jack Handbury / Will Bailleu,Thomas Earle / Oscar Cheetham,Thomas Earle / Oscar Cheetham,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003034,04 Aug 18,3,Port Melbourne,Carmelite 3,No. 1,Hamish Farquharson / Harrison Hughes,Jack McKeefry / Daniil Lievashov,Hamish Farquharson / Harrison Hughes,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
AA003034,04 Aug 18,3,Port Melbourne,Carmelite 3,No. 2,Eva Levashova / Maddie Brown,Oscar Moore / Harry Williams,Eva Levashova / Maddie Brown,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA003051,18 Aug 18,5,Kooyong MLC2,Port Melbourne,No. 1,Anders Randazzo / Edwin McKeon,Max Fergie / Harrison Hughes,Max Fergie / Harrison Hughes,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003051,18 Aug 18,5,Kooyong MLC2,Port Melbourne,No. 2,Will Bailleu / Mikhail Kouzionis,Hamish Farquharson / Maddie Brown,Hamish Farquharson / Maddie Brown,6-7,6,7,0,1,Completed,true,"[false, false]","[false, false]"
