fixture_id,date,round,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
UA010011,19 Jul 26,1,Royal South Yarra,Dendy Park,7,3,3,3,,,28,27,Completed,
UA010012,19 Jul 26,1,Hurlingham Park Red,Hurlingham Park Blue,2,8,2,4,,,23,29,Completed,
UA010013,19 Jul 26,1,Le Page,Royal Ave,9,1,5,1,,,34,15,Completed,
UA010014,19 Jul 26,1,St Joan of Arc,Glen Huntly,8,2,4,2,,,31,31,Completed,
UA010021,26 Jul 26,2,Glen Huntly,Royal South Yarra,8,2,4,2,,,31,14,Completed,
UA010022,26 Jul 26,2,Dendy Park,Hurlingham Park Red,2,8,2,4,,,25,27,Completed,
UA010023,26 Jul 26,2,Hurlingham Park Blue,Le Page,8,2,4,2,,,30,22,Completed,
UA010024,26 Jul 26,2,Royal Ave,St Joan of Arc,2,8,2,4,,,19,31,Completed,
UA010031,2 Aug 26,3,Royal South Yarra,Royal Ave,2,8,2,4,,,23,31,Completed,
UA010032,2 Aug 26,3,Hurlingham Park Red,Glen Huntly,2,8,2,4,,,28,35,Completed,
UA010033,2 Aug 26,3,Le Page,Dendy Park,10,0,6,0,,,39,17,Completed,
UA010034,2 Aug 26,3,St Joan of Arc,Hurlingham Park Blue,9,1,5,1,,,34,19,Completed,
UA010043,9 Aug 26,4,Glen Huntly,Le Page,9,1,5,1,,,34,16,Completed,
UA010044,9 Aug 26,4,Dendy Park,St Joan of Arc,1,9,1,5,,,15,33,Completed,
pending-ua010-r4-hurlingham-park-blue-royal-south-yarra,9 Aug 26,4,Hurlingham Park Blue,Royal South Yarra,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
pending-ua010-r4-royal-ave-hurlingham-park-red,9 Aug 26,4,Royal Ave,Hurlingham Park Red,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
UA010051,16 Aug 26,5,Le Page,St Joan of Arc,2,8,2,4,,,17,27,Completed,
UA010052,16 Aug 26,5,Glen Huntly,Royal Ave,10,0,6,0,,,37,12,Completed,
UA010053,16 Aug 26,5,Hurlingham Park Blue,Dendy Park,7,3,3,3,,,29,24,Completed,
UA010054,16 Aug 26,5,Royal South Yarra,Hurlingham Park Red,2,8,2,4,,,26,29,Completed,
UA010061,23 Aug 26,6,Hurlingham Park Red,Le Page,3,7,3,3,,,23,27,Completed,
UA010062,23 Aug 26,6,St Joan of Arc,Royal South Yarra,10,0,6,0,,,36,9,Completed,
UA010063,23 Aug 26,6,Royal Ave,Hurlingham Park Blue,3,7,3,3,,,26,27,Completed,
UA010064,23 Aug 26,6,Dendy Park,Glen Huntly,1,9,1,5,,,14,34,Completed,
UA010071,30 Aug 26,7,Royal South Yarra,Le Page,2,8,2,4,,,22,28,Completed,
UA010072,30 Aug 26,7,Hurlingham Park Red,St Joan of Arc,7,3,3,3,,,31,29,Completed,
UA010073,30 Aug 26,7,Glen Huntly,Hurlingham Park Blue,10,0,6,0,,,38,20,Completed,
UA010074,30 Aug 26,7,Royal Ave,Dendy Park,8,2,4,2,,,25,15,Completed,
UA010081,6 Sep 26,8,Dendy Park,Royal South Yarra,9,1,5,1,,,33,18,Completed,
UA010082,6 Sep 26,8,Hurlingham Park Blue,Hurlingham Park Red,8,2,4,2,,,31,23,Completed,
UA010083,6 Sep 26,8,Royal Ave,Le Page,2,8,2,4,,,25,28,Completed,
UA010084,6 Sep 26,8,Glen Huntly,St Joan of Arc,8,2,4,2,,,31,29,Completed,
UA010092,13 Sep 26,9,Hurlingham Park Red,Dendy Park,5,5,3,3,,,34,34,Completed,
UA010093,13 Sep 26,9,Le Page,Hurlingham Park Blue,2,8,2,4,,,24,28,Completed,
UA010094,13 Sep 26,9,St Joan of Arc,Royal Ave,8,2,4,2,,,29,24,Completed,
pending-ua010-r9-royal-south-yarra-glen-huntly,13 Sep 26,9,Royal South Yarra,Glen Huntly,,,,,,,,,Missing Result,No individual scorecard / no rubbers recorded
