fixture_id,date,round,home_team,away_team,home_points,away_points,home_rubbers,away_rubbers,home_sets,away_sets,home_games,away_games,status,notes
AA011011,18 Jul 26,1,Parkdale,Beaumaris CC,9,1,5,1,,,34,19,Completed,
AA011012,18 Jul 26,1,BLTC,Chelsea Heights,9,1,5,1,,,34,8,Completed,
pending-aa011-r1-mordialloc-kooyong,18 Jul 26,1,Mordialloc,Kooyong,,,,,,,,,Forfeited By,No individual scorecard / no rubbers recorded
AA011021,25 Jul 26,2,Kooyong,Parkdale,1.5,8.5,1,4,,,13,31,Completed,
AA011022,25 Jul 26,2,Chelsea Heights,Mordialloc,7,3,3,3,,,27,24,Completed,
AA011023,25 Jul 26,2,Beaumaris CC,BLTC,0,10,0,6,,,17,37,Completed,
AA011031,1 Aug 26,3,Parkdale,BLTC,10,0,6,0,,,37,14,Completed,
AA011032,1 Aug 26,3,Mordialloc,Beaumaris CC,1,9,1,5,,,20,34,Completed,
AA011033,1 Aug 26,3,Kooyong,Chelsea Heights,2,8,2,4,,,23,33,Completed,
AA011041,8 Aug 26,4,Chelsea Heights,Parkdale,3,7,3,3,,,22,24,Completed,
AA011042,8 Aug 26,4,Beaumaris CC,Kooyong,8,2,4,2,,,32,23,Completed,
AA011043,8 Aug 26,4,BLTC,Mordialloc,9,1,5,1,,,31,14,Completed,
AA011051,15 Aug 26,5,Parkdale,Mordialloc,9,1,5,1,,,36,17,Completed,
AA011052,15 Aug 26,5,Chelsea Heights,Beaumaris CC,7,3,3,3,,,26,23,Completed,
AA011053,15 Aug 26,5,Kooyong,BLTC,3,7,3,3,,,23,27,Completed,
AA011061,22 Aug 26,6,Beaumaris CC,Parkdale,1,9,1,5,,,19,31,Completed,
AA011062,22 Aug 26,6,Chelsea Heights,BLTC,9,1,5,1,,,35,24,Completed,
AA011063,22 Aug 26,6,Kooyong,Mordialloc,5,5,3,3,,,20,20,Completed,
AA011071,29 Aug 26,7,Parkdale,Kooyong,8,2,4,2,,,31,21,Completed,
AA011072,29 Aug 26,7,Mordialloc,Chelsea Heights,6,4,2,4,,,17,24,Completed,
AA011073,29 Aug 26,7,BLTC,Beaumaris CC,8,2,4,2,,,33,28,Completed,
pending-aa011-r8-beaumaris-cc-mordialloc,5 Sep 26,8,Beaumaris CC,Mordialloc,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa011-r8-bltc-parkdale,5 Sep 26,8,BLTC,Parkdale,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
pending-aa011-r8-chelsea-heights-kooyong,5 Sep 26,8,Chelsea Heights,Kooyong,,,,,,,,,Wash Out,No individual scorecard / no rubbers recorded
AA011091,12 Sep 26,9,Parkdale,Chelsea Heights,10,0,6,0,,,38,12,Completed,
AA011092,12 Sep 26,9,Kooyong,Beaumaris CC,9,1,5,1,,,33,15,Completed,
AA011093,12 Sep 26,9,Mordialloc,BLTC,2,8,2,4,,,14,26,Completed,
