fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA011011,18 Jul 26,1,Parkdale,Beaumaris CC,No. 1,Edward Tseiken / Patrick Ferguson,Finn Allen / Nikola Ostojic,Edward Tseiken / Patrick Ferguson,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA011011,18 Jul 26,1,Parkdale,Beaumaris CC,No. 2,Ben Norman / Jasper Bez,Ira Ong / Greta Bland,Ben Norman / Jasper Bez,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA011012,18 Jul 26,1,BLTC,Chelsea Heights,No. 1,Cruz Elliot / Alexander Tu,Isabelle Lee / Aaron Kadam,Cruz Elliot / Alexander Tu,6-0,6,0,1,0,Completed,true,"[false, false]","[false, true]"
AA011012,18 Jul 26,1,BLTC,Chelsea Heights,No. 2,Rana Kumaravel / Jaden Apolllin,[Unnamed emergency — TROLS AA011012 away code 3] / [Unnamed emergency — TROLS AA011012 away code 4],Rana Kumaravel / Jaden Apolllin,6-0,6,0,1,0,Completed,false,"[false, false]","[true, true]"
AA011021,25 Jul 26,2,Kooyong,Parkdale,No. 1,Harry Louis / Hugo Gaskin,Edward Tseiken / Patrick Ferguson,Edward Tseiken / Patrick Ferguson,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011021,25 Jul 26,2,Kooyong,Parkdale,No. 2,Renee So / Teddy Love,Ben Norman / Zoran Ali,Ben Norman / Zoran Ali,3-6,3,6,0,1,Completed,true,"[false, true]","[false, false]"
AA011022,25 Jul 26,2,Chelsea Heights,Mordialloc,No. 1,Isabelle Lee / Sophia Baksa,Tyler Maj / Liam Wielgosz,Isabelle Lee / Sophia Baksa,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA011022,25 Jul 26,2,Chelsea Heights,Mordialloc,No. 2,Sophia Valioukhov / Aaron Kadam,Miller Foulds / Levi Patterson,Sophia Valioukhov / Aaron Kadam,6-2,6,2,1,0,Completed,true,"[false, true]","[false, false]"
AA011023,25 Jul 26,2,Beaumaris CC,BLTC,No. 1,Finn Allen / Nikola Ostojic,Cruz Elliot / Ash Macintyre,Cruz Elliot / Ash Macintyre,3-6,3,6,0,1,Completed,true,"[false, false]","[false, true]"
AA011023,25 Jul 26,2,Beaumaris CC,BLTC,No. 2,Ira Ong / Matilda Karlsson,Kevin Liu / Alexander Tu,Kevin Liu / Alexander Tu,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011031,1 Aug 26,3,Parkdale,BLTC,No. 1,Edward Tseiken / Patrick Ferguson,Kevin Liu / Rana Kumaravel,Edward Tseiken / Patrick Ferguson,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
AA011031,1 Aug 26,3,Parkdale,BLTC,No. 2,Jasper Bez / Zoran Ali,Jaden Apolllin / Ash Macintyre,Jasper Bez / Zoran Ali,7-6,7,6,1,0,Completed,true,"[false, false]","[false, true]"
AA011032,1 Aug 26,3,Mordialloc,Beaumaris CC,No. 1,Archie Batson / Tyler Maj,Finn Allen / Nikola Ostojic,Finn Allen / Nikola Ostojic,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011032,1 Aug 26,3,Mordialloc,Beaumaris CC,No. 2,Miller Foulds / Levi Patterson,Ira Ong / Greta Bland,Ira Ong / Greta Bland,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011033,1 Aug 26,3,Kooyong,Chelsea Heights,No. 1,Harry Louis / Henry Teasdale,Isabelle Lee / Aaron Kadam,Isabelle Lee / Aaron Kadam,5-7,5,7,0,1,Completed,true,"[false, false]","[false, true]"
AA011033,1 Aug 26,3,Kooyong,Chelsea Heights,No. 2,Hugo Gaskin / Renee So,Sophia Valioukhov / Sophia Baksa,Sophia Valioukhov / Sophia Baksa,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011041,8 Aug 26,4,Chelsea Heights,Parkdale,No. 1,Isabelle Lee / Aaron Kadam,Edward Tseiken / Patrick Ferguson,Edward Tseiken / Patrick Ferguson,0-6,0,6,0,1,Completed,true,"[false, true]","[false, false]"
AA011041,8 Aug 26,4,Chelsea Heights,Parkdale,No. 2,Sophia Valioukhov / Sophia Baksa,Ben Norman / Zoran Ali,Ben Norman / Zoran Ali,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011042,8 Aug 26,4,Beaumaris CC,Kooyong,No. 1,Finn Allen / Ira Ong,Harry Louis / Henry Teasdale,Harry Louis / Henry Teasdale,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA011042,8 Aug 26,4,Beaumaris CC,Kooyong,No. 2,Greta Bland / Matilda Karlsson,Hugo Gaskin / Renee So,Greta Bland / Matilda Karlsson,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
